,location_ref,location_code,location_name,admin1_ref,admin1_code,admin1_name,admin2_ref,admin2_code,admin2_name,resource_hdx_id,org_acronym,org_name,sector_code,sector_name,reference_period_start,reference_period_end,org_type_code,org_type_description
2933,245,YEM,Yemen,434,YE12,Abyan,5143,YE1201,Al Mahfad,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2934,245,YEM,Yemen,434,YE12,Abyan,5143,YE1201,Al Mahfad,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2935,245,YEM,Yemen,434,YE12,Abyan,5143,YE1201,Al Mahfad,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WHO,World Health Organization,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2936,245,YEM,Yemen,434,YE12,Abyan,5143,YE1201,Al Mahfad,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WHO,World Health Organization,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2937,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,Altwasul,Altwasul for Human Development,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2938,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,BCHR,Benevolence Coalition for Humanitarian Relief,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2939,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2940,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2941,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,DRC,Danish Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2942,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,FAO,Food and Agriculture Organization,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2943,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,GHO,Governorate Health Office,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2944,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,HYAC,Al-hikma Al-yamania Association for Charity,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2945,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,ICRC,International Committee of the Red Cross,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,445,Red Cross / Red Crescent
2946,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2947,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2948,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2949,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,KSRELIEF,King Salman Humanitarian Aid & Relief Centre,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2950,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MAI,Ministry of Agriculture and Irrigation,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2951,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MFD,Mayar Foundation for Development,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2952,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoPHP,Ministry of Public Health and Population,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2953,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,NMO,Nahda Makers Organization,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2954,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,NMO,Nahda Makers Organization,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2955,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SI,Solidarities International,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2956,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNFPA,United Nations Population Fund,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2957,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNHCR,UN Refugee Agency,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2958,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2959,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2960,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2961,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2962,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2963,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WHO,World Health Organization,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2964,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,YRCS,Yemen Red Crescent Society,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2965,245,YEM,Yemen,434,YE12,Abyan,5144,YE1202,Mudiyah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,YRCS,Yemen Red Crescent Society,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2966,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2967,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,GHO,Governorate Health Office,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2968,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoPHP,Ministry of Public Health and Population,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2969,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SFD,Social Fund for Development,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2970,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SFHRP,School Feeding and Humanitarian Relief Project,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2971,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SI,Solidarities International,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2972,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNHCR,UN Refugee Agency,CCM,Camp Coordination / Management,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2973,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2974,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2975,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2976,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2977,245,YEM,Yemen,434,YE12,Abyan,5145,YE1203,Jayshan,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2978,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,BCHR,Benevolence Coalition for Humanitarian Relief,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2979,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2980,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2981,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2982,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2983,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,DRC,Danish Refugee Council,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2984,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,FAO,Food and Agriculture Organization,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
2985,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,GHO,Governorate Health Office,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2986,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2987,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2988,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2989,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,KSRELIEF,King Salman Humanitarian Aid & Relief Centre,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2990,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MAI,Ministry of Agriculture and Irrigation,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2991,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MSIY,Marie Stopes International Yemen,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2992,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoE,Ministry of Education,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2993,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoPHP,Ministry of Public Health and Population,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
2994,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,NMO,Nahda Makers Organization,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2995,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,Pure Hands,Pure Hands,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
2996,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SDRPY,Saudi Development and Reconstruction Program for Yemen,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,443,Other
2997,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SFCD,Steps Foundation for Civil Development,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2998,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SFD,Social Fund for Development,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
2999,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SI,Solidarities International,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3000,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,Selah,Selah Foundation for Development,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3001,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,TYF,Tamdeen Youth Foundation,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3002,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNFPA,United Nations Population Fund,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3003,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNFPA,United Nations Population Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3004,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNFPA,United Nations Population Fund,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3005,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNHCR,UN Refugee Agency,SHL,Emergency Shelter and NFI,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3006,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3007,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3008,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3009,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3010,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WHO,World Health Organization,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3011,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,YWU,Yemen Women Union,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3012,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,YWU,Yemen Women Union,PRO,Protection,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3013,245,YEM,Yemen,434,YE12,Abyan,5146,YE1204,Lawdar,fc0080c1-50e7-4eb6-b70d-716d8fc76249,Yamaan,Yamaan Foundation for Health and Social Development,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3014,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,ADRA,Adventist Development and Relief Agency,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3015,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3016,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,GHO,Governorate Health Office,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
3017,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoPHP,Ministry of Public Health and Population,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
3018,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SFHRP,School Feeding and Humanitarian Relief Project,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3019,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SI,Solidarities International,ERY,Early Recovery,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3020,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3021,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3022,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3023,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3024,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3025,245,YEM,Yemen,434,YE12,Abyan,5147,YE1205,Sibah,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3026,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,ADRA,Adventist Development and Relief Agency,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3027,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,CARE,CARE International,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3028,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,FAO,Food and Agriculture Organization,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3029,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,GHO,Governorate Health Office,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
3030,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3031,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3032,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,IRC,International Rescue Committee,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,437,International NGO
3033,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MAI,Ministry of Agriculture and Irrigation,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
3034,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoE,Ministry of Education,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
3035,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,MoPHP,Ministry of Public Health and Population,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,435,Government
3036,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,SFD,Social Fund for Development,WSH,Water Sanitation Hygiene,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,441,National NGO
3037,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,EDU,Education,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3038,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,HEA,Health,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3039,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,UNICEF,United Nations Children's Fund,NUT,Nutrition,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
3040,245,YEM,Yemen,434,YE12,Abyan,5148,YE1206,Rassd,fc0080c1-50e7-4eb6-b70d-716d8fc76249,WFP,World Food Programme,FSC,Food Security,2023-01-01T00:00:00,2023-12-31T23:59:59.999999,447,United Nations
